school,sex,age,address,famsize,pstatus,medu,fedu,mjob,fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,dalc,walc,health,absences,g1,g2,g3,PCA1,PCA2,Cluster,Recommendation,Suggested_Tool_or_Resource
GP,F,16,U,GT3,T,4,3,other,at_home,course,mother,1,3,0,yes,yes,yes,no,yes,yes,yes,no,5,3,5,1,1,3,0,7,9,8,-1.0629808432703571,-1.4881322517423563,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,16,U,GT3,T,4,4,services,services,other,mother,1,1,0,yes,yes,yes,yes,yes,yes,yes,no,4,5,5,5,5,4,14,7,7,5,-2.411893744830823,-0.3525327816769144,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,16,U,GT3,T,4,4,services,teacher,other,father,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,4,0,16,17,17,3.0371090102344773,-0.1710215392645967,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,15,U,GT3,T,4,4,services,other,course,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,5,3,3,1,1,5,4,10,13,14,0.5812937497401592,-0.9225554398529832,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,15,U,GT3,T,3,2,services,other,home,mother,2,2,0,yes,yes,yes,no,yes,yes,yes,no,4,3,5,1,1,2,26,7,6,6,-2.2930262548315734,0.1608103425563714,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,15,U,GT3,A,3,4,services,other,course,mother,1,2,0,no,yes,yes,yes,yes,yes,yes,no,5,4,4,1,1,1,0,16,18,18,3.2507775308157942,-0.5738505152342779,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,15,U,GT3,A,3,3,other,health,reputation,father,1,4,0,yes,no,no,no,yes,yes,no,no,4,3,3,1,1,4,10,10,11,11,0.3702531373935573,-0.7515042218386198,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,15,U,GT3,T,2,2,other,other,course,mother,1,4,0,yes,yes,yes,no,yes,yes,yes,no,5,1,2,1,1,3,8,7,8,8,-1.0214985890133343,-1.3935943780940871,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,16,U,GT3,T,3,3,services,other,home,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,5,2,16,18,18,3.3071946584089957,0.1156755518441549,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,15,R,GT3,T,4,4,other,other,home,father,4,4,0,no,yes,yes,yes,yes,yes,yes,yes,1,3,5,3,5,1,6,10,13,13,1.0279595204590433,-0.9193779553860228,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,16,U,LE3,T,4,4,health,health,other,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,5,4,5,1,1,4,4,14,15,16,2.167070580586034,-0.0567317402224074,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,15,U,LE3,A,4,4,teacher,teacher,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,5,5,3,1,1,4,6,18,19,19,3.606513020816013,0.2298918282219384,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,16,R,GT3,T,3,3,services,other,reputation,father,1,3,1,yes,yes,no,yes,yes,yes,yes,no,4,1,2,1,1,2,0,7,10,10,-1.1263186962720766,-0.8171994687871819,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,16,U,GT3,T,2,2,at_home,other,home,mother,1,2,1,yes,no,no,yes,yes,yes,yes,no,3,1,2,1,1,5,6,10,13,13,0.0025980462771074,0.2401807126079729,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,15,U,LE3,T,4,2,teacher,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,5,2,1,1,3,10,18,19,19,3.5477454774577875,0.6005257861043917,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,15,R,GT3,T,2,1,health,services,reputation,mother,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,4,2,1,1,5,8,9,9,9,-0.7816792244752605,-1.1011469042043165,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,2,5,2,15,15,16,2.166629324607369,-0.1465150383025113,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,15,U,GT3,T,4,4,other,teacher,reputation,father,2,2,0,no,yes,no,yes,yes,yes,no,no,4,4,3,1,1,2,2,11,13,14,0.988987374760459,-1.1016508724475562,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,16,U,GT3,T,3,3,other,services,home,father,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,2,1,1,5,0,13,14,13,1.0716858520490558,-0.5866538747669315,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,17,R,GT3,T,1,3,other,other,course,father,3,2,1,no,yes,no,yes,yes,yes,yes,no,5,2,4,1,4,5,20,9,7,8,-2.156261049566884,1.4752777266845238,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,15,U,GT3,T,3,4,other,other,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,3,1,2,4,6,14,13,13,1.1127268503274128,-0.5818992991987658,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,15,U,GT3,T,1,2,at_home,services,course,mother,1,2,0,no,no,no,no,no,yes,yes,no,3,2,3,1,2,1,2,16,15,15,2.32298549957579,-0.6926738727956265,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,15,U,GT3,T,2,2,services,services,home,father,1,4,0,no,yes,yes,yes,yes,yes,yes,no,5,5,4,1,2,5,6,16,14,15,2.509036196463352,-0.4645608688926042,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,16,U,LE3,T,2,4,other,health,course,father,2,2,0,no,yes,yes,yes,yes,yes,yes,yes,4,2,2,1,2,5,2,13,13,13,1.0830528801162471,-0.4992017825479012,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,16,U,GT3,T,4,4,health,other,course,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,4,4,1,4,5,18,14,11,13,0.4915243975192109,0.9724500909131104,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,yes,yes,5,4,4,1,1,5,0,8,7,8,-1.4194391524344927,-1.499016209811158,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,15,U,GT3,T,3,4,services,services,home,father,1,1,0,yes,no,no,no,yes,yes,yes,no,5,5,5,3,2,5,0,13,13,12,0.8904829734225945,-1.2368991423288973,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,15,U,LE3,A,3,4,other,other,home,mother,1,2,0,yes,no,no,yes,yes,yes,yes,yes,5,3,2,1,1,1,0,7,10,11,-0.5770067644881373,-1.7946186423069117,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,19,U,GT3,T,0,1,at_home,other,course,other,1,2,3,no,yes,no,no,no,no,no,no,3,4,2,1,1,5,2,7,8,9,-3.17527569665059,1.9475428681322864,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,18,R,GT3,T,2,2,services,other,reputation,mother,1,1,2,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,2,4,0,7,4,0,-4.6113743472047695,0.0902585107858519,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,16,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,no,yes,yes,yes,yes,yes,no,3,5,5,2,5,4,8,18,18,18,3.159393288056101,0.8626938503900806,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,15,R,GT3,T,3,4,services,teacher,course,father,2,3,2,no,yes,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,12,0,0,-3.630494341328489,-1.6040962997523447,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,F,15,U,GT3,T,1,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,3,1,2,4,0,8,0,0,-3.73767876978267,-2.7610573758236026,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,F,17,U,LE3,T,2,2,other,other,course,father,1,1,0,no,yes,no,no,yes,yes,yes,yes,3,4,4,1,3,5,12,10,13,12,-0.0450799776315325,0.8201002012956784,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,16,U,GT3,A,3,4,services,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,2,1,1,4,5,16,12,11,11,-0.0998822146859886,0.5890352993589811,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,15,R,GT3,T,3,4,at_home,teacher,course,mother,4,2,0,no,yes,no,no,yes,yes,no,yes,5,3,3,1,1,5,0,9,0,0,-3.359368916441483,-2.7548358294769484,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,F,15,U,GT3,T,4,4,services,at_home,course,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,1,1,5,0,11,0,0,-2.806816650258591,-2.697736669526406,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,17,R,GT3,T,3,4,at_home,other,course,mother,3,2,0,no,no,no,no,yes,yes,no,no,5,4,5,2,4,5,0,10,0,0,-3.4216595860541164,-1.606227905084179,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,F,16,U,GT3,A,3,3,other,other,course,other,2,1,2,no,yes,no,yes,no,yes,yes,yes,4,3,2,1,1,5,0,4,0,0,-5.55083506628826,-1.372939918674543,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,16,U,LE3,T,1,1,services,other,course,mother,1,2,1,no,no,no,no,yes,yes,no,yes,4,4,4,1,3,5,0,14,12,12,0.4882495928276327,-0.2136398819676782,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,15,U,GT3,T,4,4,teacher,teacher,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,1,5,0,16,16,15,2.311618471508599,-0.7801259650146566,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,15,U,GT3,T,4,3,teacher,services,course,father,2,4,0,yes,yes,no,no,yes,yes,yes,no,2,2,2,1,1,3,0,7,9,0,-1.8298690943473184,-2.4670238160145352,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,16,U,LE3,T,2,2,services,services,reputation,father,2,1,2,no,yes,no,yes,yes,yes,yes,no,2,3,3,2,2,2,8,9,9,9,-2.1019333101135143,0.5351370746175317,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,F,15,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,no,4,2,2,1,1,5,2,9,11,11,0.1094783707688205,-1.4989936839501803,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,16,U,LE3,T,1,1,at_home,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,4,4,3,3,1,2,14,14,13,1.2165444932116476,-0.3504592822218164,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,17,U,GT3,T,2,1,other,other,home,mother,1,1,3,no,yes,no,no,yes,yes,yes,no,5,4,5,1,2,5,0,5,0,0,-5.993819246629525,-0.2518157715911276,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,F,15,U,GT3,T,1,1,other,services,course,father,1,2,0,no,yes,yes,no,yes,yes,yes,no,4,4,2,1,2,5,0,8,11,11,-0.239447710893254,-1.6905322092380612,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,15,U,GT3,T,3,2,health,services,home,father,1,2,3,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,3,0,6,7,0,-4.2357598255617495,-0.97086279977862,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,F,15,U,GT3,T,1,2,at_home,other,course,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,4,3,2,1,1,5,2,10,11,11,0.0796533431110422,-1.4034600030890578,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,16,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,no,yes,no,no,yes,no,yes,yes,3,3,2,2,1,5,0,7,6,0,-3.050287879332472,-1.943816917243278,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,15,U,LE3,A,2,1,services,other,course,mother,4,1,3,no,no,no,no,yes,yes,yes,no,4,5,5,2,5,5,0,8,9,10,-2.403181367866949,-0.2363209393580546,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,18,U,LE3,T,1,1,other,other,course,mother,1,1,3,no,no,no,no,yes,no,yes,yes,2,3,5,2,5,4,0,6,5,0,-5.121260171249096,0.6139710947320122,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,16,U,LE3,T,2,1,at_home,other,course,mother,1,1,1,no,no,no,yes,yes,yes,no,yes,4,4,4,3,5,5,6,12,13,14,0.2831682105614853,0.4347632997755473,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,15,R,GT3,T,3,3,services,services,reputation,other,2,3,2,no,yes,yes,yes,yes,yes,yes,yes,4,2,1,2,3,3,8,10,10,10,-1.1018200551920456,0.0492175104800358,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,19,U,GT3,T,3,2,services,at_home,home,mother,1,1,3,no,yes,no,no,yes,no,yes,yes,4,5,4,1,1,4,0,5,0,0,-6.230352329083863,0.8459145391977537,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,F,17,U,GT3,T,4,4,other,teacher,course,mother,1,1,0,yes,yes,no,no,yes,yes,no,yes,4,2,1,1,1,4,0,11,11,12,-0.0211682162215098,-0.3473416976777171,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,15,R,GT3,T,2,3,at_home,services,course,mother,1,2,0,yes,no,yes,yes,yes,yes,no,no,4,4,4,1,1,1,2,11,8,8,-0.6445125036081443,-1.6567227259877446,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,17,R,LE3,T,1,2,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,no,no,2,2,2,3,3,5,8,16,12,13,1.0319781811241924,0.7496943982741567,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,18,R,GT3,T,1,1,at_home,other,course,mother,3,1,3,no,yes,no,yes,no,yes,no,no,5,2,5,1,5,4,6,9,8,10,-2.835206534497269,1.9638942577878735,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,16,R,GT3,T,2,2,at_home,other,course,mother,3,1,0,no,no,no,no,no,yes,no,no,4,2,2,1,2,3,2,17,15,15,2.174893930690843,-0.048275036540063,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,M,16,U,GT3,T,3,3,other,services,course,father,1,2,1,no,yes,yes,no,yes,yes,yes,yes,4,5,5,4,4,5,4,10,12,12,-0.2674876018974103,-0.0465163785007787,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,17,R,LE3,T,2,1,at_home,other,course,mother,2,1,2,no,no,no,yes,yes,no,yes,yes,3,3,2,2,2,5,0,7,6,0,-4.166474524471243,-0.3521890056786644,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,15,R,GT3,T,3,2,other,other,course,mother,2,2,2,yes,yes,no,no,yes,yes,yes,yes,4,4,4,1,4,3,6,5,9,7,-2.7194907662754715,-0.5435541667960497,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,16,U,LE3,T,1,2,other,other,course,mother,2,1,1,no,no,no,yes,yes,yes,no,no,4,4,4,2,4,5,0,7,0,0,-4.529147775807345,-1.7416884559479642,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,17,U,GT3,T,1,3,at_home,services,course,father,1,1,0,no,no,no,no,yes,no,yes,no,5,3,3,1,4,2,2,10,10,10,-0.6604165996964089,-0.3624537372104671,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,17,R,LE3,T,1,1,other,services,course,mother,4,2,3,no,no,no,yes,yes,no,no,yes,5,3,5,1,5,5,0,5,8,7,-3.530149226401452,0.4663977657892757,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,M,16,U,GT3,T,3,2,services,services,course,mother,2,1,1,no,yes,no,yes,no,no,no,no,4,5,2,1,1,2,16,12,11,12,-0.4626894875413382,1.1585879701466302,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,M,16,U,GT3,T,2,2,other,other,course,father,1,2,0,no,no,no,no,yes,no,yes,no,4,3,5,2,4,4,4,10,10,10,-0.3674663896488697,-0.7706579809209153,2,Great academic potential; explore leadership or mentor roles.,Explore Coursera or advanced subject-specific projects.
GP,F,16,U,GT3,T,4,2,health,services,home,father,1,2,0,no,no,yes,no,yes,yes,yes,yes,4,2,3,1,1,3,0,14,15,16,2.021770683444777,-0.3827096308476264,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
GP,F,16,U,GT3,T,2,2,other,other,home,mother,1,2,0,no,yes,yes,no,no,yes,yes,no,5,1,5,1,1,4,0,6,7,0,-2.8571462109215147,-1.9861417786394389,1,Maintain consistent effort; try time management techniques.,"Try Google Calendar, Trello for tracking assignments."
GP,F,16,U,GT3,T,4,4,health,health,reputation,mother,1,2,0,no,yes,yes,no,yes,yes,yes,yes,4,4,2,1,1,3,0,14,14,14,1.5861484844906943,-0.5322610357177145,0,Focus on improving study habits and reduce social distractions.,"Use Pomodoro timer apps, basic revision planners."
